x,y,delta_x,delta_y,new_field
509.000000,114.000000,-0.046722,-0.054367,0
555.000000,245.000000,0.075256,0.258224,0
101.000000,114.000000,-0.005394,-0.012016,0
24.000000,2.000000,-0.006489,0.011788,0
397.000000,118.000000,-0.010162,-0.039185,0
618.000000,166.000000,-15.288330,-0.056641,0
573.000000,125.000000,0.007324,0.003403,2
477.000000,114.000000,-0.001190,-0.001945,0
560.000000,121.000000,-0.000244,0.000427,0
452.000000,126.000000,-0.001282,0.005806,0
689.000000,120.000000,0.000916,0.004684,0
330.000000,126.000000,0.001068,-0.000275,0
591.000000,115.000000,0.001343,0.006317,0
364.000000,118.000000,-0.000183,0.001839,0
357.000000,124.000000,-0.000397,0.002708,0
551.000000,121.000000,-0.000732,0.000977,0
473.000000,126.000000,-0.002747,-0.002861,0
260.000000,125.000000,-0.000366,0.000069,0
383.000000,117.000000,0.002533,0.007057,0
276.000000,117.000000,-0.001343,-0.000816,0
444.000000,118.000000,-0.006165,0.006378,0
590.000000,122.000000,0.001465,0.005760,0
288.000000,117.000000,0.001373,0.000999,0
524.000000,117.000000,-0.001770,0.015663,0
156.000000,121.000000,0.007111,-0.001244,0
663.000000,114.000000,0.002014,0.020386,0
607.000000,178.000000,-13.996643,0.121262,0
249.000000,120.000000,0.000107,-0.000458,0
21.000000,16.000000,-0.000641,0.000237,0
16.000000,21.000000,-0.003368,0.003567,0
679.000000,390.000000,0.015564,-0.010315,0
25.000000,9.000000,0.000088,-0.001409,0
152.000000,129.000000,0.007294,-0.000244,0
106.000000,114.000000,0.011574,-0.041153,0
12.000000,24.000000,-0.008106,0.006184,0
190.000000,113.000000,0.000397,0.001350,0
685.000000,385.000000,-0.004578,0.004181,0
135.000000,111.000000,0.013214,-0.010910,0
647.000000,112.000000,-0.053833,0.025246,0
611.000000,172.000000,-13.901001,0.126541,0
670.000000,405.000000,0.002136,0.018372,0
5.000000,113.000000,0.009065,0.043381,0
4.000000,26.000000,-0.008751,0.005291,0
465.000000,112.000000,-0.002411,-0.010979,0
507.000000,127.000000,-0.026031,0.059341,0
93.000000,112.000000,-0.006126,0.082420,0
258.000000,112.000000,-0.003937,-0.006699,0
459.000000,171.000000,-14.277954,-0.117233,0
692.000000,385.000000,-0.012695,0.007294,0
235.000000,114.000000,0.037842,0.108612,0
509.000000,114.000000,0.047577,0.053520,0
123.000000,113.000000,-0.010605,-0.012039,0
612.000000,177.000000,-13.921265,0.152344,0
555.000000,245.000000,-0.008850,-0.150604,0
101.000000,114.000000,0.007866,0.011963,0
26.000000,2.000000,-0.000023,0.001060,0
573.000000,125.000000,0.000061,0.000435,2
477.000000,114.000000,0.000244,0.009407,0
560.000000,121.000000,-0.001465,0.008179,0
452.000000,126.000000,0.002197,-0.003082,0
689.000000,120.000000,0.001953,0.000076,0
330.000000,126.000000,-0.014679,-0.266823,0
591.000000,115.000000,0.002075,0.006721,0
364.000000,118.000000,0.000122,0.017708,0
357.000000,124.000000,-0.001984,0.016716,0
551.000000,121.000000,-0.007690,0.011108,0
473.000000,126.000000,0.001038,0.003792,0
260.000000,125.000000,0.012024,0.001923,0
383.000000,117.000000,-0.016968,-0.003677,0
276.000000,117.000000,0.003387,0.028938,0
444.000000,118.000000,0.003021,-0.005013,0
590.000000,122.000000,0.003235,0.004646,0
288.000000,117.000000,-0.006775,0.012711,0
524.000000,118.000000,0.001221,0.003601,0
156.000000,121.000000,-0.015717,0.003059,0
681.000000,178.000000,-14.493835,0.029297,0
663.000000,114.000000,-0.003052,0.039070,0
249.000000,120.000000,0.001755,0.001961,0
21.000000,16.000000,0.000885,0.000151,0
16.000000,21.000000,0.005657,-0.004696,0
593.000000,178.000000,-14.712769,-0.002609,0
679.000000,390.000000,-0.009827,0.006744,0
25.000000,9.000000,-0.003601,0.005433,0
106.000000,114.000000,-0.028183,0.033424,0
152.000000,129.000000,-0.013641,-0.001907,0
12.000000,24.000000,0.005987,-0.005737,0
190.000000,113.000000,-0.001007,0.006630,0
685.000000,385.000000,0.000061,0.000336,0
135.000000,111.000000,-0.000702,0.000824,0
647.000000,112.000000,0.056885,0.025009,0
670.000000,405.000000,0.010681,-0.022705,0
4.000000,26.000000,0.006781,-0.005219,0
5.000000,113.000000,0.011978,-0.016083,0
598.000000,172.000000,-14.712524,-0.002441,0
93.000000,112.000000,-0.046516,-0.019402,0
465.000000,112.000000,-0.001343,0.021004,0
507.000000,127.000000,-0.001160,0.025002,0
258.000000,112.000000,0.035309,0.016876,0
445.000000,171.000000,-14.215912,0.065704,0
692.000000,382.000000,-0.001343,0.000641,0
123.000000,113.000000,-0.023895,0.004906,0
235.000000,114.000000,-0.012833,0.009659,0
598.000000,178.000000,-14.762085,0.030472,0
509.000000,114.000000,-0.027283,0.007225,0
554.000000,244.000000,-0.043945,0.134048,0
101.000000,114.000000,-0.029984,0.010651,0
397.000000,118.000000,-0.046722,0.068756,0
26.000000,2.000000,-0.004436,0.006840,0
573.000000,125.000000,-0.000427,-0.000191,2
560.000000,121.000000,0.000488,0.000313,0
477.000000,114.000000,-0.002350,0.001801,0
452.000000,126.000000,0.000244,0.000092,0
689.000000,120.000000,0.000366,0.000008,0
330.000000,125.000000,0.000092,-0.000122,0
591.000000,115.000000,0.001221,0.004700,0
357.000000,124.000000,0.000214,0.000137,0
364.000000,118.000000,-0.000305,-0.000114,0
551.000000,121.000000,0.000793,0.000816,0
474.000000,127.000000,-0.000244,0.001869,0
276.000000,117.000000,-0.000214,0.000015,0
260.000000,125.000000,-0.000183,0.000267,0
383.000000,117.000000,-0.006226,-0.001839,0
444.000000,118.000000,0.000061,-0.000710,0
288.000000,118.000000,0.000000,0.000061,0
590.000000,122.000000,0.000549,0.003906,0
524.000000,118.000000,-0.005676,0.001266,0
156.000000,121.000000,0.014130,0.000679,0
667.000000,178.000000,0.000549,-0.000122,0
664.000000,114.000000,0.011658,0.011032,0
249.000000,120.000000,-0.000061,-0.000031,0
21.000000,16.000000,0.000015,0.000010,0
16.000000,21.000000,-0.000017,0.000090,0
679.000000,390.000000,-0.000061,-0.000092,0
576.000000,179.000000,-0.004517,-0.002853,0
25.000000,9.000000,0.004530,-0.007607,0
106.000000,114.000000,-0.000389,-0.000481,0
152.000000,129.000000,0.013321,0.002258,0
12.000000,24.000000,-0.000109,0.000074,0
190.000000,113.000000,-0.001923,-0.010902,0
647.000000,112.000000,-0.002075,-0.001068,0
685.000000,385.000000,-0.000183,0.000061,0
135.000000,111.000000,0.011658,0.008972,0
670.000000,405.000000,0.000000,-0.000122,0
5.000000,113.000000,-0.000566,-0.000061,0
93.000000,113.000000,0.008026,-0.014839,0
583.000000,172.000000,-0.005005,-0.004318,0
4.000000,26.000000,0.000279,-0.000050,0
465.000000,112.000000,0.003143,0.008438,0
507.000000,127.000000,0.007324,0.001640,0
258.000000,112.000000,-0.000061,-0.000465,0
692.000000,382.000000,0.002258,-0.000854,0
431.000000,171.000000,0.033203,0.002441,0
123.000000,113.000000,0.025703,-0.006226,0
235.000000,114.000000,-0.000793,0.005600,0
509.000000,114.000000,0.000488,0.000298,0
554.000000,246.000000,0.002258,0.012009,0
584.000000,178.000000,-0.006104,-0.001053,0
361.000000,113.000000,-0.000153,0.001129,0
398.000000,116.000000,-0.000336,0.005424,0
573.000000,125.000000,0.000061,-0.000191,2
560.000000,121.000000,0.000122,-0.000710,0
477.000000,114.000000,-0.000793,0.000244,0
452.000000,126.000000,0.000000,0.000008,0
689.000000,122.000000,-0.000305,0.000252,0
330.000000,125.000000,0.000244,0.000099,0
591.000000,115.000000,-0.000061,0.000305,0
357.000000,124.000000,-0.000580,0.000374,0
364.000000,118.000000,0.000793,-0.000534,0
551.000000,121.000000,0.000427,-0.000336,0
474.000000,127.000000,0.000671,0.001991,0
276.000000,117.000000,0.000092,-0.000160,0
260.000000,125.000000,-0.000183,-0.000252,0
383.000000,117.000000,0.012512,0.006355,0
444.000000,118.000000,0.000092,-0.000046,0
288.000000,118.000000,-0.000122,-0.000153,0
590.000000,122.000000,0.000244,0.000793,0
524.000000,118.000000,0.001160,-0.000343,0
156.000000,121.000000,0.016220,0.003052,0
667.000000,178.000000,-13.666870,0.265167,0
664.000000,114.000000,-0.018616,-0.002556,0
249.000000,120.000000,0.000351,0.000137,0
21.000000,16.000000,-0.000917,0.000452,0
16.000000,21.000000,-0.000726,0.000263,0
679.000000,390.000000,0.000183,-0.000336,0
578.000000,178.000000,-15.348083,0.070328,0
25.000000,9.000000,0.003592,-0.006791,0
106.000000,114.000000,0.000229,-0.000618,0
152.000000,129.000000,0.017685,0.002533,0
12.000000,24.000000,-0.002645,0.000814,0
190.000000,113.000000,-0.002258,-0.009369,0
647.000000,112.000000,-0.005737,0.008430,0
685.000000,385.000000,0.000000,-0.000092,0
135.000000,111.000000,0.006866,0.015442,0
670.000000,405.000000,0.002563,-0.004730,0
5.000000,113.000000,-0.001051,0.000290,0
93.000000,113.000000,0.007065,0.012268,0
583.000000,171.000000,-15.330627,0.033478,0
4.000000,26.000000,-0.000589,-0.000143,0
465.000000,112.000000,0.000000,-0.002335,0
507.000000,127.000000,-0.013367,-0.005470,0
258.000000,112.000000,-0.007141,0.005074,0
692.000000,382.000000,-0.000305,0.000031,0
431.000000,171.000000,-15.524902,0.311081,0
123.000000,113.000000,0.012482,-0.003487,0
235.000000,114.000000,0.008408,0.005188,0
509.000000,114.000000,0.000397,-0.000076,0
556.000000,245.000000,-0.002625,-0.019043,0
578.000000,172.000000,-15.338074,0.075195,0
361.000000,113.000000,-0.000031,0.000038,0
398.000000,116.000000,0.002441,-0.003487,0
26.000000,2.000000,0.004133,-0.013679,0
573.000000,125.000000,0.000305,0.000076,2
560.000000,121.000000,-0.000183,0.000214,0
477.000000,114.000000,0.002655,-0.001129,0
452.000000,126.000000,0.000153,0.000381,0
689.000000,122.000000,-0.000488,0.000015,0
330.000000,125.000000,-0.000305,0.000359,0
591.000000,115.000000,-0.000488,-0.001511,0
357.000000,124.000000,0.000061,0.000465,0
364.000000,118.000000,-0.000092,-0.000092,0
551.000000,121.000000,-0.000671,-0.000214,0
474.000000,127.000000,-0.000122,-0.001793,0
276.000000,117.000000,0.000122,0.000000,0
260.000000,125.000000,0.000000,0.000130,0
383.000000,117.000000,0.006439,0.001724,0
444.000000,118.000000,0.000275,0.000732,0
288.000000,118.000000,-0.000305,-0.000023,0
590.000000,122.000000,0.000000,-0.000854,0
524.000000,118.000000,0.003845,-0.001717,0
156.000000,121.000000,-0.017700,-0.001984,0
653.000000,178.000000,-14.505554,-0.021088,0
664.000000,114.000000,-0.012085,-0.011253,0
249.000000,120.000000,0.000381,0.000343,0
16.000000,21.000000,-0.006048,0.004822,0
21.000000,16.000000,0.001617,-0.001200,0
561.000000,179.000000,-14.617065,-0.077087,0
679.000000,390.000000,0.002563,-0.001404,0
25.000000,9.000000,-0.001450,0.000894,0
152.000000,129.000000,-0.016327,-0.005676,0
106.000000,114.000000,0.000481,-0.000275,0
12.000000,24.000000,-0.013670,0.008255,0
190.000000,113.000000,-0.000320,0.008514,0
647.000000,112.000000,0.003967,0.003014,0
685.000000,385.000000,-0.000183,0.000031,0
135.000000,111.000000,-0.014465,-0.008949,0
670.000000,405.000000,-0.001587,0.011780,0
467.000000,120.000000,-0.000977,-0.001526,0
5.000000,113.000000,0.000130,-0.000313,0
93.000000,113.000000,-0.007866,0.014404,0
4.000000,26.000000,-0.010696,0.006708,0
465.000000,112.000000,-0.002991,-0.005203,0
507.000000,127.000000,-0.004608,-0.001366,0
258.000000,112.000000,-0.000732,0.001793,0
415.000000,172.000000,-14.060638,-0.012985,0
692.000000,382.000000,0.000610,-0.000092,0
123.000000,113.000000,-0.030037,0.008369,0
235.000000,114.000000,0.001770,-0.005638,0
567.000000,178.000000,-14.501526,-0.003143,0
461.000000,109.000000,-0.016602,0.000984,0
509.000000,114.000000,-0.001465,0.000061,0
570.000000,171.000000,-14.339905,-0.065598,0
555.000000,245.000000,0.011047,0.030807,0
361.000000,113.000000,-0.000031,-0.001381,0
24.000000,2.000000,-0.003639,0.021841,0
564.000000,172.000000,-14.225159,-0.114395,0
398.000000,116.000000,0.001221,-0.005882,0
573.000000,125.000000,-0.007568,-0.004662,2
560.000000,121.000000,0.003296,-0.009789,0
477.000000,114.000000,0.002747,-0.006233,0
452.000000,126.000000,0.000153,-0.003418,0
689.000000,120.000000,0.002808,-0.038857,0
330.000000,125.000000,-0.001495,-0.007240,0
591.000000,115.000000,-0.042297,-0.011955,0
357.000000,124.000000,0.004333,-0.022591,0
364.000000,118.000000,0.000824,-0.019577,0
551.000000,121.000000,0.006897,-0.014191,0
474.000000,127.000000,-0.027588,-0.003181,0
276.000000,117.000000,0.040955,-0.118874,0
260.000000,125.000000,-0.037140,-0.027031,0
383.000000,117.000000,-0.019897,-0.029823,0
444.000000,118.000000,0.010559,-0.014198,0
288.000000,118.000000,-0.052521,-0.084930,0
590.000000,122.000000,-0.044189,-0.007034,0
524.000000,118.000000,0.001831,-0.040573,0
156.000000,121.000000,-0.018082,0.000061,0
638.000000,178.000000,-15.043335,0.021576,0
664.000000,114.000000,0.012878,-0.043549,0
16.000000,21.000000,0.016396,-0.000431,0
249.000000,120.000000,0.054977,-0.007202,0
21.000000,16.000000,0.014261,-0.000860,0
546.000000,179.000000,-15.320618,0.072998,0
679.000000,390.000000,-0.007141,-0.005188,0
24.000000,9.000000,0.005814,0.016801,0
152.000000,129.000000,-0.024445,0.003342,0
106.000000,114.000000,0.011368,-0.018166,0
190.000000,113.000000,-0.004715,-0.035927,0
647.000000,112.000000,-0.035461,-0.052986,0
685.000000,385.000000,0.003052,-0.012329,0
135.000000,111.000000,-0.026932,-0.029251,0
8.000000,26.000000,-0.011940,0.011290,0
670.000000,405.000000,-0.013489,0.004028,0
93.000000,113.000000,0.110680,0.041725,0
465.000000,112.000000,0.007965,-0.009613,0
507.000000,127.000000,0.057495,-0.147797,0
401.000000,171.000000,-15.048950,0.257278,0
258.000000,112.000000,-0.017395,-0.002464,0
692.000000,382.000000,0.020874,-0.015656,0
123.000000,113.000000,0.000793,-0.003456,0
235.000000,114.000000,-0.038239,-0.107338,0
553.000000,178.000000,-15.225342,0.097717,0
461.000000,109.000000,0.016022,-0.020554,0
509.000000,114.000000,-0.048065,-0.113846,0
557.000000,171.000000,-14.958557,-0.014160,0
556.000000,245.000000,11.316711,0.244858,0
361.000000,113.000000,-0.000854,-0.000900,0
398.000000,116.000000,-0.014709,-0.257515,0
573.000000,125.000000,0.003784,0.002197,2
477.000000,114.000000,0.000061,-0.000160,0
560.000000,121.000000,-0.000793,0.000504,0
452.000000,126.000000,-0.009583,0.011429,0
689.000000,120.000000,-0.002808,0.038185,0
330.000000,126.000000,-0.000977,0.003754,0
591.000000,115.000000,-0.005798,0.002411,0
357.000000,124.000000,-0.001587,0.010231,0
364.000000,118.000000,-0.001129,0.004639,0
551.000000,121.000000,0.000122,0.002884,0
474.000000,127.000000,0.000122,-0.001747,0
276.000000,117.000000,-0.000854,-0.009689,0
260.000000,125.000000,-0.008789,0.002884,0
383.000000,117.000000,0.022400,0.027351,0
444.000000,118.000000,-0.016571,0.020340,0
288.000000,117.000000,0.031158,0.048790,0
524.000000,117.000000,-0.003296,0.007202,0
156.000000,121.000000,0.045731,0.246002,0
590.000000,122.000000,-0.005371,0.002419,0
664.000000,114.000000,-0.001343,0.022408,0
623.000000,178.000000,-14.505676,0.137146,0
249.000000,121.000000,0.006882,0.013794,0
19.000000,19.000000,-0.000931,-0.007010,0
679.000000,390.000000,0.025513,-0.007172,0
530.000000,179.000000,-14.651184,0.039017,0
24.000000,9.000000,0.006157,-0.022491,0
152.000000,129.000000,0.039841,0.266174,0
106.000000,114.000000,-0.008736,0.019936,0
12.000000,23.000000,-0.000070,-0.011436,0
190.000000,113.000000,-0.004684,-0.005783,0
135.000000,111.000000,0.016144,-0.026070,0
647.000000,112.000000,-0.009583,0.017807,0
685.000000,385.000000,0.000183,0.011261,0
402.000000,171.000000,-28.502106,0.312958,0
671.000000,405.000000,0.007263,0.028229,0
5.000000,113.000000,-0.002126,0.017578,0
5.000000,27.000000,0.023406,-0.016129,0
465.000000,112.000000,-0.002533,-0.011192,0
258.000000,112.000000,0.006836,0.017792,0
507.000000,127.000000,-0.039368,0.132896,0
93.000000,112.000000,0.013214,0.009598,0
692.000000,382.000000,-0.012695,0.011566,0
235.000000,114.000000,0.065079,0.111000,0
509.000000,114.000000,0.064728,0.144264,0
123.000000,113.000000,-0.003319,-0.009865,0
538.000000,178.000000,-14.340820,0.015091,0
541.000000,171.000000,-14.141602,0.057098,0
556.000000,247.000000,-16.586426,1.737946,0
385.000000,171.000000,-12.284058,-0.148102,0
393.000000,173.000000,-14.609467,0.007507,0
396.000000,117.000000,-21.926086,2.525948,0
24.000000,2.000000,0.004410,-0.014530,0
573.000000,125.000000,-0.001526,-0.001053,2
477.000000,114.000000,-0.232910,-0.015060,0
560.000000,121.000000,-0.004028,0.007927,0
452.000000,126.000000,0.000366,-0.001602,0
689.000000,120.000000,0.001160,0.001404,0
330.000000,126.000000,-0.001190,0.000999,0
591.000000,114.000000,0.004883,0.001106,0
364.000000,118.000000,-0.000061,0.014938,0
357.000000,124.000000,-0.002655,0.012520,0
551.000000,121.000000,-0.011353,0.012115,0
474.000000,127.000000,-0.003082,-0.002029,0
260.000000,125.000000,0.007568,0.001282,0
383.000000,117.000000,-0.015381,-0.004921,0
276.000000,117.000000,0.002502,0.020813,0
444.000000,118.000000,-0.000702,-0.001282,0
288.000000,117.000000,0.001373,-0.018738,0
524.000000,117.000000,0.004028,0.008827,0
156.000000,122.000000,0.000824,0.002716,0
590.000000,122.000000,0.003906,0.001076,0
609.000000,178.000000,-14.597595,0.005798,0
664.000000,114.000000,0.013550,0.023315,0
249.000000,121.000000,0.000793,0.003563,0
16.000000,21.000000,-0.001693,0.001377,0
21.000000,16.000000,0.007027,-0.005977,0
678.000000,391.000000,-0.018677,0.025940,0
516.000000,179.000000,-15.634125,-0.020905,0
397.000000,172.000000,-0.694733,-0.174133,0
24.000000,9.000000,-0.000938,0.003336,0
106.000000,114.000000,-0.017487,0.004158,0
152.000000,129.000000,0.007431,-0.007080,0
190.000000,113.000000,0.011047,-0.002853,0
135.000000,111.000000,-0.007553,-0.014565,0
685.000000,385.000000,0.000061,0.010529,0
402.000000,171.000000,-0.812500,-0.417191,0
647.000000,112.000000,0.051453,0.031158,0
8.000000,26.000000,-0.011926,0.006838,0
671.000000,405.000000,0.008667,-0.030914,0
5.000000,113.000000,0.002444,-0.005684,0
373.000000,172.000000,-14.837524,0.118011,0
465.000000,112.000000,-0.231903,-0.002708,0
507.000000,127.000000,0.014008,0.004288,0
692.000000,174.000000,-13.620667,-0.043976,0
258.000000,112.000000,0.003082,0.008842,0
93.000000,112.000000,-0.038582,0.008789,0
123.000000,113.000000,-0.016823,0.005135,0
235.000000,114.000000,0.002075,-0.009781,0
530.000000,172.000000,-14.955688,0.040970,0
692.000000,385.000000,0.027161,0.005402,0
509.000000,114.000000,-0.000671,0.004066,0
554.000000,247.000000,0.022888,0.009598,0
101.000000,113.000000,-0.019325,0.001152,0
526.000000,178.000000,-15.385071,0.034439,0
26.000000,2.000000,-0.002026,0.012930,0
398.000000,117.000000,0.003021,-0.054413,0
573.000000,125.000000,0.000183,-0.000175,2
560.000000,121.000000,0.000549,0.000229,0
477.000000,115.000000,-0.000061,0.000023,0
452.000000,126.000000,0.000000,0.000206,0
689.000000,120.000000,0.000305,-0.000008,0
330.000000,126.000000,0.001251,0.000198,0
591.000000,114.000000,0.001831,0.003654,0
357.000000,124.000000,-0.000153,0.000084,0
364.000000,118.000000,-0.000305,-0.000175,0
552.000000,121.000000,0.000977,0.000481,0
473.000000,127.000000,0.000092,0.002411,0
276.000000,117.000000,0.000549,0.000961,0
260.000000,125.000000,0.000732,0.001266,0
383.000000,117.000000,-0.006836,-0.001648,0
444.000000,118.000000,0.000000,-0.000366,0
524.000000,117.000000,-0.003052,0.002472,0
288.000000,117.000000,-0.000610,0.000305,0
156.000000,122.000000,-0.000061,0.000374,0
590.000000,122.000000,0.002014,0.003128,0
664.000000,114.000000,-0.016663,0.001816,0
592.000000,178.000000,0.010742,0.000305,0
249.000000,121.000000,-0.000336,-0.000389,0
16.000000,21.000000,-0.000031,0.000015,0
21.000000,16.000000,0.001408,-0.001263,0
502.000000,179.000000,0.000397,0.002716,0
679.000000,390.000000,-0.001404,0.001526,0
402.000000,171.000000,-0.001587,-0.006104,0
24.000000,9.000000,-0.001434,0.002239,0
396.000000,171.000000,-0.003052,-0.001740,0
152.000000,129.000000,0.001038,0.001129,0
106.000000,114.000000,-0.001160,-0.000053,0
680.000000,174.000000,0.000488,0.006195,0
190.000000,113.000000,-0.000397,-0.008698,0
135.000000,111.000000,0.011765,0.008804,0
647.000000,112.000000,-0.008240,-0.007172,0
685.000000,385.000000,-0.001221,0.000641,0
8.000000,26.000000,0.000000,0.000000,0
671.000000,405.000000,0.000000,0.000427,0
5.000000,113.000000,0.000666,0.000191,0
358.000000,172.000000,0.024139,0.015472,0
465.000000,112.000000,0.003418,0.007553,0
507.000000,127.000000,0.007233,0.002617,0
93.000000,112.000000,0.000938,-0.000519,0
258.000000,112.000000,0.001648,-0.000854,0
123.000000,113.000000,0.025887,-0.005661,0
235.000000,114.000000,-0.001404,-0.002693,0
692.000000,385.000000,-0.004822,0.001343,0
509.000000,114.000000,-0.000641,-0.000443,0
101.000000,113.000000,-0.000473,0.000267,0
554.000000,247.000000,0.000427,-0.004745,0
514.000000,171.000000,-0.005005,-0.000626,0
361.000000,113.000000,0.000092,0.000175,0
397.000000,117.000000,-0.001434,0.001022,0
30.000000,123.000000,0.000658,-0.004913,0
573.000000,125.000000,-0.000183,-0.000038,2
560.000000,121.000000,-0.000061,-0.000031,0
477.000000,115.000000,0.000000,-0.000412,0
452.000000,126.000000,-0.000122,0.000359,0
689.000000,122.000000,0.000916,0.000374,0
330.000000,126.000000,-0.000610,0.000656,0
591.000000,114.000000,-0.000610,-0.000053,0
357.000000,124.000000,0.000214,0.000351,0
364.000000,118.000000,0.000549,-0.000587,0
551.000000,121.000000,-0.001038,-0.000359,0
473.000000,127.000000,0.000397,0.001831,0
276.000000,117.000000,0.000275,-0.000130,0
260.000000,125.000000,0.001129,-0.001320,0
383.000000,117.000000,0.011597,0.006050,0
444.000000,118.000000,-0.000153,0.000099,0
524.000000,117.000000,0.000671,-0.001213,0
288.000000,117.000000,0.000488,-0.000084,0
156.000000,122.000000,-0.002472,-0.002525,0
589.000000,122.000000,0.000671,0.000877,0
664.000000,114.000000,-0.011902,-0.008141,0
592.000000,178.000000,-14.803772,0.004974,0
249.000000,121.000000,0.000854,0.000107,0
16.000000,21.000000,-0.015089,0.008038,0
21.000000,16.000000,-0.024075,0.016363,0
502.000000,179.000000,-15.426300,0.244873,0
679.000000,390.000000,0.004822,-0.008850,0
24.000000,9.000000,-0.007748,-0.005744,0
396.000000,171.000000,-15.008514,0.352539,0
402.000000,171.000000,-12.962494,0.237717,0
152.000000,129.000000,-0.002975,-0.002289,0
106.000000,114.000000,-0.000290,-0.000427,0
680.000000,174.000000,-14.517944,0.068802,0
190.000000,113.000000,-0.004349,-0.007965,0
135.000000,111.000000,0.007004,0.015137,0
685.000000,385.000000,0.016296,-0.015991,0
647.000000,112.000000,-0.006897,0.008446,0
8.000000,26.000000,0.000030,-0.000629,0
671.000000,405.000000,0.000549,-0.009094,0
5.000000,113.000000,-0.000219,-0.000191,0
358.000000,172.000000,-14.198212,0.185303,0
465.000000,112.000000,0.000122,-0.000076,0
507.000000,127.000000,-0.012939,-0.003387,0
93.000000,112.000000,-0.000961,0.000069,0
258.000000,112.000000,-0.001984,0.011475,0
123.000000,113.000000,0.013077,-0.003647,0
692.000000,385.000000,0.014771,-0.015503,0
235.000000,114.000000,-0.013702,-0.024902,0
509.000000,114.000000,-0.000702,-0.000587,0
101.000000,113.000000,0.000237,0.000526,0
554.000000,247.000000,0.001709,0.071091,0
515.000000,171.000000,-14.802338,0.098145,0
361.000000,113.000000,0.000275,-0.000099,0
397.000000,117.000000,0.001831,-0.002441,0
30.000000,121.000000,0.001570,-0.013931,0
573.000000,125.000000,-0.256104,-0.013596,2
560.000000,121.000000,-0.106018,-0.010063,0
477.000000,115.000000,-0.000122,-0.000084,0
452.000000,126.000000,0.000214,-0.000168,0
689.000000,122.000000,-0.000916,-0.000732,0
330.000000,126.000000,-0.000824,-0.000122,0
591.000000,114.000000,-0.000610,-0.002121,0
357.000000,124.000000,0.000183,-0.000412,0
364.000000,118.000000,-0.000336,-0.000916,0
551.000000,121.000000,-0.001160,-0.001030,0
473.000000,127.000000,-0.000092,-0.002808,0
276.000000,117.000000,-0.000946,-0.001358,0
383.000000,117.000000,0.005951,0.001694,0
260.000000,125.000000,-0.001495,-0.000099,0
444.000000,118.000000,0.000061,0.000778,0
524.000000,117.000000,0.003174,-0.001717,0
288.000000,117.000000,0.000519,-0.003746,0
156.000000,122.000000,0.000412,-0.000153,0
589.000000,122.000000,-0.000244,-0.001816,0
578.000000,179.000000,-14.938965,0.058853,0
664.000000,114.000000,0.016785,-0.001228,0
249.000000,121.000000,-0.012466,0.014671,0
16.000000,21.000000,0.000261,-0.000069,0
21.000000,16.000000,-0.000072,0.000298,0
486.000000,179.000000,-15.343292,-0.024063,0
679.000000,390.000000,0.000732,-0.000610,0
24.000000,9.000000,0.005764,-0.010494,0
152.000000,129.000000,-0.000488,-0.000702,0
106.000000,114.000000,0.000580,-0.000183,0
393.000000,171.000000,-12.791992,0.026230,0
666.000000,174.000000,-13.068237,-0.120285,0
190.000000,113.000000,-0.001892,0.007393,0
685.000000,385.000000,-0.012878,0.010956,0
135.000000,111.000000,-0.015228,-0.008865,0
647.000000,112.000000,0.009216,0.008400,0
8.000000,26.000000,-0.000083,-0.000004,0
671.000000,405.000000,-0.000305,0.003998,0
467.000000,120.000000,-0.000793,-0.001450,0
5.000000,113.000000,-0.001103,0.000237,0
344.000000,172.000000,-15.765686,0.108002,0
465.000000,112.000000,-0.002991,-0.002151,0
507.000000,127.000000,-0.005737,-0.001602,0
258.000000,112.000000,-0.014038,0.013977,0
93.000000,112.000000,0.000595,-0.000229,0
123.000000,113.000000,-0.029907,0.008209,0
692.000000,385.000000,-0.020508,0.013611,0
403.000000,171.000000,-13.929626,0.126312,0
235.000000,114.000000,-0.075546,0.095665,0
461.000000,109.000000,-0.014160,0.008751,0
509.000000,114.000000,0.000061,0.000053,0
556.000000,247.000000,0.033752,-0.134613,0
101.000000,113.000000,0.000832,0.000343,0
361.000000,113.000000,-0.000732,-0.000923,0
24.000000,2.000000,0.006348,-0.016526,0
397.000000,117.000000,-0.005096,-0.045815,0
624.000000,172.000000,-14.073425,-0.036942,0
30.000000,122.000000,0.001202,-0.001022,0
504.000000,171.000000,-14.589142,0.077637,0
494.000000,178.000000,-15.075684,0.049500,0
573.000000,125.000000,0.001526,0.000420,2
560.000000,121.000000,0.000854,0.000992,0
477.000000,115.000000,-0.000336,0.000282,0
452.000000,126.000000,-0.000153,-0.000244,0
689.000000,120.000000,-0.000244,-0.000053,0
330.000000,126.000000,0.000610,0.000565,0
591.000000,114.000000,0.000366,-0.000214,0
357.000000,124.000000,0.000092,-0.000046,0
364.000000,118.000000,-0.000122,0.000046,0
552.000000,121.000000,-0.000671,0.000519,0
473.000000,127.000000,-0.001190,-0.001076,0
276.000000,117.000000,0.000336,0.000397,0
383.000000,117.000000,-0.011230,-0.006027,0
260.000000,125.000000,-0.000305,0.000183,0
444.000000,118.000000,-0.000458,-0.000298,0
524.000000,117.000000,-0.000793,0.000717,0
288.000000,117.000000,-0.000122,-0.000130,0
156.000000,122.000000,0.003220,0.002449,0
