x,y,delta_x,delta_y,new_field
113.000000,12.000000,-61.355099,-14.576120,0
72.000000,40.000000,-0.136688,-6.511143,0
95.000000,15.000000,-15.555611,-7.417531,0
104.000000,10.000000,-26.084076,-18.517866,0
58.000000,44.000000,-36.500309,9.391312,0
72.000000,30.000000,-0.879257,-6.166706,0
122.000000,11.000000,4.496292,-8.466482,0
67.000000,29.000000,-38.200897,10.884224,0
141.000000,23.000000,-65.002922,4.282681,0
107.000000,98.000000,0.069557,-0.002480,0
63.000000,12.000000,-39.045578,-0.630231,0
128.000000,93.000000,-0.006714,-0.000084,0
46.000000,99.000000,0.071293,-0.006996,0
72.000000,35.000000,-0.345459,-6.514141,0
99.000000,89.000000,-0.018051,0.000267,0
103.000000,103.000000,-0.001801,0.000122,0
94.000000,84.000000,-0.209274,0.037727,0
85.000000,11.000000,63.912186,-8.434504,0
108.000000,106.000000,-0.000755,0.000282,0
101.000000,94.000000,0.000946,-0.000130,0
112.000000,96.000000,0.074928,-0.001831,0
99.000000,100.000000,-0.004883,0.000168,0
93.000000,99.000000,-0.002098,-0.000061,0
136.000000,31.000000,-24.967896,-3.482874,0
83.000000,100.000000,0.070068,0.010178,0
95.000000,107.000000,-0.003410,0.000343,0
140.000000,36.000000,-21.358574,3.748947,0
79.000000,104.000000,0.082024,0.015030,0
118.000000,93.000000,0.105644,-0.001198,0
87.000000,69.000000,-3.551697,-0.740463,0
82.000000,54.000000,-15.888542,-1.803425,0
47.000000,106.000000,0.024792,-0.002228,0
135.000000,37.000000,-21.333519,-3.538116,0
84.000000,148.000000,0.005112,0.002243,0
141.000000,30.000000,-29.257484,-0.225403,0
83.000000,142.000000,0.004158,0.003571,0
63.000000,162.000000,0.003448,-0.003143,0
136.000000,172.000000,-0.026154,-0.048187,0
126.000000,86.000000,0.020905,-0.002113,0
36.000000,47.000000,-0.006073,-0.001247,1
20.000000,178.000000,0.000048,0.000000,0
